content_cleaned,content_segmented,sentiment,sentiment_label,score,bank_name
như thế nào người khác chuyển tiền cho mình rồi lâu quá không nhận được,như_thế_nào người khác chuyển tiền cho mình rồi lâu quá không nhận được,negative,0,2,Techcombank
không đăng nhập được vào ứng dụng,không đăng_nhập được vào ứng_dụng,negative,0,2,Techcombank
vào ứng dụng cứ quay vòng,vào ứng_dụng cứ quay_vòng,negative,0,2,Techcombank
đổi thiết bị mà quy trình lằng nhằng hơn mấy ứng dụng digital bank khác,đổi thiết_bị mà quy_trình lằng_nhằng hơn mấy ứng_dụng digital_bank khác,negative,0,2,Techcombank
buổi tối thường load rất chậm để vào ứng dụng,buổi tối thường load rất chậm để vào ứng_dụng,negative,0,2,Techcombank
"ngân hàng bị lỗi à, mình đăng nhập đúng thông tin rồi mà, như thế nào kích hoạt thẻ lại không được vậy","ngân_hàng bị lỗi à , mình đăng_nhập đúng thông_tin rồi mà , như_thế_nào kích_hoạt_thẻ lại không được vậy",negative,0,2,Techcombank
lỗi không chuyển được tiền. báo ngân hàng đang bảo trì mấy tiếng đồng hồ luôn. nhiều lần đi ăn xong đứng độn thổ vì ứng dụng lỗi không chuyển tiền được,lỗi không chuyển được tiền . báo ngân_hàng đang bảo_trì mấy tiếng đồng_hồ luôn . nhiều lần đi ăn xong đứng độn_thổ vì ứng_dụng lỗi không chuyển tiền được,negative,0,2,Techcombank
"kết nối wifi không đăng nhập được, cứ là phải bật 4g mới đăng nhập được, đã thử wifi khác vẫn không đăng nhập được. không hiểu luôn?","kết_nối wifi không đăng_nhập được , cứ là phải bật 4 g mới đăng_nhập được , đã thử wifi khác vẫn không đăng_nhập được . không hiểu luôn ?",negative,0,2,Techcombank
"hồi xưa thì mượt bao nhiêu, giờ càng ngày càng chậm, thanh toán mà chờ load hơn 5 , đi mua đồ đông đứng mà ngại chết mẹ","hồi xưa thì mượt bao_nhiêu , giờ càng_ngày_càng chậm , thanh_toán mà chờ load hơn 5 , đi mua đồ đông đứng mà ngại chết mẹ",negative,0,2,Techcombank
ứng dụng bảo trì không bao giờ thông báo trước. nhiều lúc cần dùng tiền lại không làm gì được,ứng_dụng bảo_trì không bao_giờ thông_báo trước . nhiều lúc cần dùng tiền lại không làm gì được,negative,0,2,Techcombank
tại như thế nào không cập nhật được phiên bản mới nhất. cứ quay đơ đơ vào ap cũng không được,tại như_thế_nào không cập_nhật được phiên_bản mới nhất . cứ quay đơ đơ vào ap cũng không được,negative,0,2,Techcombank
tốt.,tốt .,negative,0,2,Techcombank
"ứng dụng giao diện rất thân thiện hoá, còn đơn giản và thông minh, trực quan chưa bằng ứng dụng khác. ứng dụng khác trực quan, các tính năng hiện rõ ràng ngay giao diện, đơn giản dễ dùng hơn, ứng dụng lol này mấy tính năng cơ bản như nạp tiền điện thoại, thông báo. dấu vô đâu, muốn mở nhanh khá phiền. bực nhất vào thoát ra 1 2 phút vô lại chuyển khoản tiếp thì hết mẹ phiên đăng nhập, ứng dụng nh khác thì giữ time đăng nhập lâu hơn chút không bị. nói chung ứng dụng này còn non và nguu lắm.","ứng_dụng giao_diện rất thân_thiện hóa , còn đơn_giản và thông_minh , trực_quan chưa bằng ứng_dụng khác . ứng_dụng khác trực_quan , các tính_năng hiện rõ_ràng ngay giao_diện , đơn_giản dễ dùng hơn , ứng_dụng lol này mấy tính_năng cơ_bản như nạp tiền điện_thoại , thông_báo . dấu vô đâu , muốn mở nhanh khá phiền . bực_nhất vào thoát ra 1 2 phút vô lại chuyển_khoản tiếp thì hết mẹ phiên đăng_nhập , ứng_dụng nh khác thì giữ time đăng_nhập lâu hơn chút không bị . nói_chung ứng_dụng này còn non và nguu lắm .",negative,0,2,Techcombank
không thể bật được vân tay,không_thể bật được vân tay,negative,0,2,Techcombank
"như thế nào ứng dụng cứ bắt đăng nhập lại hoài vậy, mong admin up bản cập nhật mới không bị lỗi nữa.","như_thế_nào ứng_dụng cứ bắt đăng_nhập lại hoài vậy , mong admin up bản cập_nhật mới không bị lỗi nữa .",negative,0,2,Techcombank
"không đánh giá gì nhiều từ ứng dụng nhưng cảm thấy thông tin trên ngân hàng không an toàn bị lừa ,may chỉ mất 2k tài khoản ,chỉ để lại 2k ở cảm ơn hiện có","không đánh_giá gì nhiều từ ứng_dụng nhưng cảm_thấy thông_tin trên ngân_hàng_không an_toàn bị lừa , may chỉ mất 2 k tài_khoản , chỉ để lại 2 k ở cảm_ơn hiện có",negative,0,2,Techcombank
ok. lên chỉnh sửa giao diện chuyển tiền giống như các các ngân hàng mb và vpbank nhìn cho đỡ dối. hay bị lỗi không ổn định,ok . lên chỉnh_sửa giao_diện chuyển tiền giống như các các ngân_hàng mb và vpbank nhìn cho đỡ_dối . hay bị lỗi không ổn_định,negative,0,2,Techcombank
3 hôm vừa rồi bị mát thông báo biến động số dư,3 hôm vừa_rồi bị mát thông_báo biến_động số_dư,negative,0,2,Techcombank
đã 2 ngày không đăng nhập được vào ứng dụng,đã 2 ngày không đăng_nhập được vào ứng_dụng,negative,0,2,Techcombank
"không có chổ tắt nhận thông báo quảng cáo theo kênh, bật thông báo để nhận thông tin số dư, dư không thấy mà ngày nào cũng spam thông báo. tắt mẹ nó hết vậy.","không có chổ tắt nhận thông_báo quảng_cáo theo kênh , bật thông_báo để nhận thông_tin số_dư , dư không thấy mà ngày nào cũng spam thông_báo . tắt mẹ nó hết vậy .",negative,0,2,Techcombank
không thê bật thông báo số dư khi chuyên tiền vào tài khoản,không thê_bật thông_báo số_dư khi chuyên tiền vào tài_khoản,negative,0,2,Techcombank
không đăng nhập được ứng dụng cứ quay vòng vòng thôi,không đăng_nhập được ứng_dụng cứ quay_vòng_vòng thôi,negative,0,2,Techcombank
"tech nên thiết kế lại giao diện người dùng, không thân thiện tí nào, tiết kiệm, thẻ giấu kĩ quá tìm mãi mới ra","tech nên thiết_kế lại giao_diện người dùng , không thân_thiện tí nào , tiết_kiệm , thẻ_giấu kĩ quá tìm mãi mới ra",negative,0,2,Techcombank
dùng nhiều tài khoản. chia thành nhiều mục đích khác nhau. nhưng khi ck không lưu cảm ơn mặc định mà lại ưu tiên cảm ơn nhiều tiền. nhảy loạn xạ. không giống các ngân hàng khác,dùng nhiều tài_khoản . chia thành nhiều mục_đích khác nhau . nhưng khi ck không lưu_cảm_ơn mặc_định mà_lại ưu_tiên cảm_ơn nhiều tiền . nhảy loạn_xạ . không giống các ngân_hàng khác,negative,0,2,Techcombank
"ứng dụng bị lỗi biến động số dư, không có thông báo đến tiền vào ra, phải vào ứng dụng kiểm tra rất khó chịu và bực mình. nói hoài mà không khắc phục được","ứng_dụng bị lỗi biến_động số_dư , không có thông_báo đến tiền vào ra , phải vào ứng_dụng kiểm_tra rất khó_chịu và bực_mình . nói hoài mà không khắc_phục được",negative,0,2,Techcombank
"gỡ ứng dụng bắt nhắn tin 8049 smart otp nhắn xong báo 2 ph sau hết hạn, mà tin nhắn phản hồi lúc nào cũng trên 2 phút lúc nào cũng hết hạn phải ra quầy, bị 2 lần rồi, ứng dụng tồi","gỡ ứng_dụng bắt nhắn_tin 8049 smart otp nhắn xong báo 2 ph sau hết hạn , mà tin_nhắn phản_hồi lúc_nào cũng trên 2 phút lúc_nào cũng hết hạn phải ra quầy , bị 2 lần rồi , ứng_dụng tồi",negative,0,2,Techcombank
"xin chào nh ! đăng ký thành công và đã gửi thẻ cứng về tận tay nhưng không đăng nhập vào app, nhân viên cskh không đủ năng lực","xin chào_nh ! đăng_ký thành_công và đã gửi thẻ cứng về tận_tay nhưng không đăng_nhập vào app , nhân_viên cskh không đủ năng_lực",negative,0,2,Techcombank
"dạo gần đây ứng dụng rất hay bị lỗi bật ra ngoài gây khó chịu rất nhiều khi chuyển khoản, mong nph nhanh chonga sửa lỗi này","dạo gần đây ứng_dụng rất hay bị lỗi bật ra ngoài gây khó_chịu rất nhiều khi chuyển_khoản , mong nph nhanh chonga sửa lỗi này",negative,0,2,Techcombank
là như thế nào vậy khách hàng mới đki tạo tài khoản nhưng cứ chỗi tên đăng nhập với mật khẩu rõ ràng đúng mà,là như_thế_nào vậy khách_hàng mới đki tạo tài_khoản nhưng cứ chỗi tên đăng_nhập với mật_khẩu rõ_ràng đúng mà,negative,0,2,Techcombank
đm làm ăn như con cạc đang kí xong không đang nhập được đm,đm làm_ăn như con cạc đang kí xong không đang nhập được đm,negative,0,2,Techcombank
ok,ok,negative,0,2,Techcombank
không thể vào ứng dụng được sáng và chiều. chỉ có thể vào sau 18h. nó đã quay được 2 tuần nay rồi. đề nghị ngân hàng optimize phần load ứng dụng sau login với ạ,không_thể vào ứng_dụng được sáng và chiều . chỉ có_thể vào sau 18 h . nó đã quay được 2 tuần nay rồi . đề_nghị ngân_hàng optimize phần load ứng_dụng sau login với ạ,negative,0,2,Techcombank
khi chuyển thì phải xác nhận khuôn mặt vòng vo quá nhất là khi ở chỗ tối,khi chuyển thì phải xác_nhận khuôn_mặt vòng_vo quá nhất là khi ở chỗ tối,negative,0,2,Techcombank
ư người du người gi mà sa t nhâ n khuôn mă t không dc.!!,ư người du_người gi mà sa_t nhâ n khuôn mă t không dc . ! !,negative,0,2,Techcombank
"chuyển điện thoại mới 1 cái là không thấy thông báo biến động số dư nữa luôn. được hơn 2 tháng rồi, khó chịu thực sự","chuyển điện_thoại mới 1 cái là không thấy thông_báo biến_động số_dư nữa luôn . được hơn 2 tháng rồi , khó_chịu thực_sự",negative,0,2,Techcombank
"lần đầu đăg nhập thấy bảo là nhận được 330k nhg ngồi tiếng sau không nhận được bịp quá tệ , giao diện thô sơ không giống như msb , acb , . nói chung là nếu muốn dùng ngân hàng chất lượng hãy dùng acb hay mấy ngân hàng liên doanh quân đội chứ nhân hàng này quá chán với cả hở tí là đăg nhập lỗi","lần đầu đăg nhập thấy bảo là nhận được 330 k nhg ngồi tiếng sau không nhận được bịp quá tệ , giao_diện thô_sơ không giống như msb , acb , . nói_chung là nếu muốn dùng ngân_hàng chất_lượng hãy dùng acb hay mấy ngân_hàng liên_doanh quân_đội chứ nhân_hàng này quá chán với cả hở tí là đăg nhập lỗi",negative,0,2,Techcombank
e vừa lập tài khoản không hiểu như thế nào nhập sđt rồi mà không thấy tên tài khoản nhưng vẫn chuyển được tiền hên e chỉ chuyển trc tiền lẻ nhưng mà khi xem tài khoản techcombank thì số dư vẫn là 0 đồng e mà chuyển tiền lớn thì mất hết rồi,e vừa lập tài_khoản không hiểu như_thế_nào nhập sđt rồi mà không thấy tên tài_khoản nhưng vẫn chuyển được tiền hên_e chỉ chuyển trc tiền_lẻ nhưng_mà khi xem tài_khoản techcombank thì số_dư vẫn là 0 đồng_e mà chuyển tiền lớn thì mất hết rồi,negative,0,2,Techcombank
dạo này như thế nào cứ vài ba hôm ứng dụng lại bị văng ra không đăng nhập được,dạo này như_thế_nào cứ vài_ba hôm ứng_dụng lại bị văng ra không đăng_nhập được,negative,0,2,Techcombank
lỗi không đăng nhập ứng dụng được từ ngày 16 đến ngày 19 vẫn như cũ .??,lỗi không đăng_nhập ứng_dụng được từ ngày 16 đến ngày 19 vẫn như cũ . ? ?,negative,0,2,Techcombank
vô ứng dụng không load được cứ treo ở màn đăng nhập xoay tròn,vô ứng_dụng không load được cứ treo ở màn đăng_nhập xoay tròn,negative,0,2,Techcombank
18 8 2025 lỗi ứng dụng đăng nhập không được,18 8 2025 lỗi ứng_dụng đăng_nhập không được,negative,0,2,Techcombank
dịch vụ suốt ngày dán đoạn. những ai làm ăn kinh doanh cần chuyển tiền không nên đăng ký ngân hàng này.,dịch_vụ suốt ngày dán đoạn . những_ai làm_ăn kinh_doanh cần chuyển tiền không nên đăng_ký ngân_hàng này .,negative,0,2,Techcombank
"bảo trì liên tục vậy, mà thời gian lại lâu, không bảo trì lúc ít truy cập như đêm tối, lại cứ vào buổi sáng.","bảo_trì liên_tục vậy , mà thời_gian lại lâu , không bảo_trì lúc ít truy_cập như đêm_tối , lại cứ vào buổi sáng .",negative,0,2,Techcombank
ngân hàng lỗi hay như thế nào mà hôm nay mình đăng nhập vào cứ không được nhỉ các bạn,ngân_hàng lỗi hay như_thế_nào mà hôm_nay mình đăng_nhập vào cứ không được nhỉ các bạn,negative,0,2,Techcombank
đt cũ thì bị hư giờ đăng nhập vào máy khác thì không được là như thế nào,đt cũ thì bị hư giờ đăng_nhập vào máy khác thì không được là như_thế_nào,negative,0,2,Techcombank
